placa,timestamp,peaje_id,es_vi
XZJ-409,2024-02-27 18:51:48,P02,0
XZJ-409,2024-02-27 19:26:48,P03,0
XZJ-409,2024-02-27 20:04:48,P07,0
XZJ-409,2024-02-27 21:03:48,P08,0
PDY-680,2024-02-27 21:40:28,P04,0
XZJ-409,2024-02-27 21:57:48,P05,0
PDY-680,2024-02-27 22:25:28,P07,0
XZJ-409,2024-02-27 22:33:48,P06,0
PDY-680,2024-02-27 23:17:28,P09,0
XMM-463,2024-02-28 04:40:35,P01,0
XMM-463,2024-02-28 05:32:35,P02,0
YXP-616,2024-02-28 05:59:53,P07,0
XMM-463,2024-02-28 06:07:35,P03,0
YXP-616,2024-02-28 06:53:53,P08,0
XMM-463,2024-02-28 07:08:35,P07,0
XMM-463,2024-02-28 07:49:35,P08,0
XMM-463,2024-02-28 08:29:35,P05,0
XMM-463,2024-02-28 09:18:35,P06,0
BRH-702,2024-02-28 12:22:49,P01,0
BRH-702,2024-02-28 13:16:49,P02,0
KVT-439,2024-02-28 13:58:20,P04,0
BRH-702,2024-02-28 13:58:49,P03,0
NKU-776,2024-02-28 14:16:21,P04,0
BRH-702,2024-02-28 14:42:49,P07,0
KVT-439,2024-02-28 14:53:20,P07,0
NKU-776,2024-02-28 15:20:21,P07,0
KVT-439,2024-02-28 15:30:20,P09,0
NKU-776,2024-02-28 16:17:21,P09,0
HDB-559,2024-02-28 21:06:37,P03,1
NJC-657,2024-02-28 21:07:22,P03,0
NVG-033,2024-02-28 21:07:42,P03,0
RYZ-191,2024-02-28 21:13:47,P03,0
KYC-771,2024-02-28 21:16:52,P03,0
NVG-033,2024-02-28 21:42:42,P09,0
NJC-657,2024-02-28 21:52:22,P09,0
RYZ-191,2024-02-28 21:56:47,P09,0
HDB-559,2024-02-28 22:01:37,P09,1
KYC-771,2024-02-28 22:18:52,P09,0
NJC-657,2024-02-28 22:27:22,P10,0
NVG-033,2024-02-28 22:38:42,P10,0
HDB-559,2024-02-28 22:41:37,P10,1
RYZ-191,2024-02-28 22:55:47,P10,0
KYC-771,2024-02-28 23:09:52,P10,0
VDD-943,2024-02-29 01:54:19,P01,0
VDD-943,2024-02-29 02:51:19,P02,0
VDD-943,2024-02-29 03:54:19,P03,0
NND-007,2024-02-29 04:28:48,P04,0
VDD-943,2024-02-29 04:29:19,P07,0
NND-007,2024-02-29 05:04:48,P07,0
VDD-943,2024-02-29 05:14:19,P08,0
NND-007,2024-02-29 05:22:14,P07,0
NND-007,2024-02-29 06:07:48,P09,0
VDD-943,2024-02-29 06:18:19,P05,0
NND-007,2024-02-29 06:22:14,P08,0
VDD-943,2024-02-29 07:13:19,P06,0
RSX-428,2024-02-29 10:15:44,P04,0
RSX-428,2024-02-29 11:12:44,P07,0
RSX-428,2024-02-29 12:10:44,P09,0
FVM-569,2024-02-29 19:42:34,P01,0
FVM-569,2024-02-29 20:23:34,P02,0
FVM-569,2024-02-29 21:14:34,P03,0
FVM-569,2024-02-29 22:15:34,P07,0
TXP-802,2024-03-01 09:11:24,P01,0
TXP-802,2024-03-01 09:54:24,P02,0
TXP-802,2024-03-01 10:34:24,P03,0
DYB-949,2024-03-01 11:12:49,P03,0
TXP-802,2024-03-01 11:27:24,P07,0
JTJ-756,2024-03-01 12:05:28,P03,0
DYB-949,2024-03-01 12:06:49,P09,0
TXP-802,2024-03-01 12:14:24,P08,0
RAT-061,2024-03-01 12:18:18,P04,0
JTJ-756,2024-03-01 12:43:28,P09,0
TXP-802,2024-03-01 12:51:24,P05,0
DYB-949,2024-03-01 13:07:49,P10,0
RAT-061,2024-03-01 13:18:18,P07,0
TXP-802,2024-03-01 13:32:24,P06,0
JTJ-756,2024-03-01 13:35:28,P10,0
RAT-061,2024-03-01 14:02:18,P09,0
LED-223,2024-03-01 18:24:55,P01,0
LED-223,2024-03-01 19:18:55,P02,0
ZZS-573,2024-03-01 19:26:14,P07,0
LED-223,2024-03-01 20:15:55,P03,0
ZZS-573,2024-03-01 20:24:14,P08,0
LED-223,2024-03-01 21:02:55,P07,0
LED-223,2024-03-01 21:41:55,P08,0
VGC-193,2024-03-01 22:38:01,P01,0
LED-223,2024-03-01 22:45:55,P05,0
VGC-193,2024-03-01 23:16:01,P02,0
LED-223,2024-03-01 23:40:55,P06,0
VGC-193,2024-03-01 23:55:01,P03,0
AYF-373,2024-03-02 00:18:33,P04,0
VGC-193,2024-03-02 00:57:01,P07,0
AYF-373,2024-03-02 01:08:33,P07,0
TUF-230,2024-03-02 01:46:16,P04,0
AYF-373,2024-03-02 01:49:33,P09,0
VGC-193,2024-03-02 01:59:01,P08,0
VGC-193,2024-03-02 02:43:01,P05,0
TUF-230,2024-03-02 02:43:16,P05,0
ELD-205,2024-03-02 03:20:33,P04,0
TUF-230,2024-03-02 03:21:16,P06,0
VGC-193,2024-03-02 03:28:01,P06,0
ELD-205,2024-03-02 04:20:33,P07,0
TUF-230,2024-03-02 04:23:16,P08,0
ELD-205,2024-03-02 05:21:33,P09,0
THA-856,2024-03-02 10:56:32,P01,0
THA-856,2024-03-02 11:54:32,P02,0
THA-856,2024-03-02 12:31:32,P03,0
THA-856,2024-03-02 13:27:32,P07,0
THA-856,2024-03-02 14:20:32,P08,0
CRZ-195,2024-03-02 15:07:32,P03,0
THA-856,2024-03-02 15:17:32,P05,0
CRZ-195,2024-03-02 16:11:32,P09,0
THA-856,2024-03-02 16:20:32,P06,0
CRZ-195,2024-03-02 16:48:32,P10,0
KGJ-687,2024-03-03 01:56:31,P04,0
MMW-968,2024-03-03 02:06:01,P04,0
MFB-409,2024-03-03 02:20:18,P04,1
KGJ-687,2024-03-03 02:31:31,P07,0
MBA-667,2024-03-03 02:48:31,P04,0
MMW-968,2024-03-03 02:58:01,P07,0
MFB-409,2024-03-03 03:20:18,P07,1
KGJ-687,2024-03-03 03:23:31,P09,0
MMW-968,2024-03-03 03:39:01,P09,0
MBA-667,2024-03-03 03:50:31,P07,0
MFB-409,2024-03-03 04:17:18,P09,1
MBA-667,2024-03-03 04:26:31,P09,0
BNF-480,2024-03-03 06:48:19,P01,0
BNF-480,2024-03-03 07:39:19,P02,0
BNF-480,2024-03-03 08:21:19,P03,0
BNF-480,2024-03-03 09:18:19,P07,0
GZE-066,2024-03-03 10:10:55,P01,0
GZE-066,2024-03-03 10:53:55,P02,0
GZE-066,2024-03-03 11:35:55,P03,0
GZE-066,2024-03-03 12:29:55,P07,0
GZE-066,2024-03-03 13:16:55,P08,0
GZE-066,2024-03-03 14:07:55,P05,0
GZE-066,2024-03-03 14:58:55,P06,0
YYC-105,2024-03-03 15:01:37,P01,0
YXP-616,2024-03-03 15:25:19,P04,0
YYC-105,2024-03-03 15:37:37,P02,0
YXP-616,2024-03-03 16:20:19,P05,0
YYC-105,2024-03-03 16:24:37,P03,0
EEF-246,2024-03-03 16:55:55,P03,0
YXP-616,2024-03-03 16:57:19,P06,0
YYC-105,2024-03-03 17:11:37,P07,0
EEF-246,2024-03-03 17:30:55,P09,0
YXP-616,2024-03-03 17:33:19,P08,0
EEF-246,2024-03-03 18:26:55,P10,0
CAX-650,2024-03-03 18:47:21,P04,0
CAX-650,2024-03-03 19:22:21,P07,0
CAX-650,2024-03-03 20:07:21,P09,0
XUN-738,2024-03-04 00:47:59,P07,0
XUN-738,2024-03-04 01:48:59,P08,0
YAW-073,2024-03-04 03:15:37,P04,0
THC-204,2024-03-04 03:23:45,P04,0
DYU-919,2024-03-04 03:26:30,P04,1
YZE-002,2024-03-04 03:48:14,P04,0
ALU-692,2024-03-04 03:55:58,P04,0
YAW-073,2024-03-04 04:04:37,P05,0
THC-204,2024-03-04 04:09:45,P05,0
DYU-919,2024-03-04 04:13:30,P05,1
YZE-002,2024-03-04 04:28:14,P05,0
ALU-692,2024-03-04 04:53:58,P05,0
YAW-073,2024-03-04 05:03:37,P06,0
DYU-919,2024-03-04 05:07:30,P06,1
THC-204,2024-03-04 05:12:45,P06,0
YZE-002,2024-03-04 05:17:14,P06,0
ALU-692,2024-03-04 05:39:58,P06,0
YAW-073,2024-03-04 05:41:37,P08,0
DYU-919,2024-03-04 05:42:30,P08,1
WCE-264,2024-03-04 05:51:46,P01,1
THC-204,2024-03-04 05:52:42,P01,0
ETT-011,2024-03-04 05:55:18,P01,0
THC-204,2024-03-04 05:55:45,P08,0
YZE-002,2024-03-04 06:06:14,P08,0
ALU-692,2024-03-04 06:37:58,P08,0
ETT-011,2024-03-04 06:41:18,P02,0
WCE-264,2024-03-04 06:46:46,P02,1
THC-204,2024-03-04 06:48:42,P02,0
ETT-011,2024-03-04 07:22:18,P03,0
WCE-264,2024-03-04 07:32:46,P03,1
THC-204,2024-03-04 07:42:42,P03,0
ETT-011,2024-03-04 07:58:18,P07,0
WCE-264,2024-03-04 08:32:46,P07,1
THC-204,2024-03-04 08:33:42,P07,0
YBK-845,2024-03-04 20:36:06,P01,0
YBK-845,2024-03-04 21:17:06,P02,0
YBK-845,2024-03-04 21:54:06,P03,0
YBK-845,2024-03-04 22:38:06,P07,0
YBK-845,2024-03-04 23:22:06,P08,0
YBK-845,2024-03-05 00:15:06,P05,0
YBK-845,2024-03-05 01:03:06,P06,0
VTN-721,2024-03-05 01:20:48,P03,0
VTN-721,2024-03-05 02:07:48,P09,0
JJC-223,2024-03-05 02:16:43,P01,0
VTN-721,2024-03-05 02:42:48,P10,0
JJC-223,2024-03-05 02:55:43,P02,0
JJC-223,2024-03-05 03:31:43,P03,0
JJC-223,2024-03-05 04:21:43,P07,0
KBV-863,2024-03-05 04:23:23,P04,0
KBV-863,2024-03-05 05:15:23,P05,0
CVR-864,2024-03-05 05:49:20,P04,0
KBV-863,2024-03-05 06:17:23,P06,0
CVR-864,2024-03-05 06:24:20,P07,0
KBV-863,2024-03-05 06:54:23,P08,0
CVR-864,2024-03-05 07:13:20,P09,0
GSS-830,2024-03-05 07:28:46,P04,0
ECM-752,2024-03-05 07:33:42,P04,0
VZL-743,2024-03-05 07:53:39,P04,1
MBA-667,2024-03-05 07:59:21,P04,0
ECM-752,2024-03-05 08:17:42,P07,0
GSS-830,2024-03-05 08:18:46,P07,0
MBA-667,2024-03-05 08:41:21,P07,0
VZL-743,2024-03-05 08:45:39,P07,1
GSS-830,2024-03-05 09:10:46,P09,0
ECM-752,2024-03-05 09:20:42,P09,0
MBA-667,2024-03-05 09:22:21,P09,0
VZL-743,2024-03-05 09:45:39,P09,1
BRH-702,2024-03-05 12:33:27,P07,0
BRH-702,2024-03-05 13:12:27,P08,0
DHU-483,2024-03-05 20:45:27,P04,0
DHU-483,2024-03-05 21:32:27,P07,0
DHU-483,2024-03-05 22:22:27,P09,0
KZC-187,2024-03-06 03:15:45,P04,0
SJD-030,2024-03-06 03:44:41,P07,0
WTG-833,2024-03-06 03:51:45,P04,0
KZC-187,2024-03-06 04:00:45,P05,0
SJD-030,2024-03-06 04:40:41,P08,0
WTG-833,2024-03-06 04:51:45,P07,0
KZC-187,2024-03-06 04:59:45,P06,0
WTG-833,2024-03-06 05:31:45,P09,0
KZC-187,2024-03-06 05:43:45,P08,0
NND-007,2024-03-06 08:34:55,P01,0
NND-007,2024-03-06 09:25:55,P02,0
NND-007,2024-03-06 10:20:55,P03,0
AHK-121,2024-03-06 11:00:35,P03,0
NND-007,2024-03-06 11:23:55,P07,0
AHK-121,2024-03-06 11:40:35,P09,0
NND-007,2024-03-06 12:26:55,P08,0
AHK-121,2024-03-06 12:41:35,P10,0
NND-007,2024-03-06 13:07:55,P05,0
ETT-011,2024-03-06 13:19:21,P04,0
GWR-746,2024-03-06 13:33:09,P04,1
NND-007,2024-03-06 14:05:55,P06,0
ETT-011,2024-03-06 14:10:21,P05,0
GWR-746,2024-03-06 14:32:09,P05,1
ETT-011,2024-03-06 15:02:21,P06,0
GWR-746,2024-03-06 15:23:09,P06,1
ETT-011,2024-03-06 15:44:21,P08,0
GWR-746,2024-03-06 16:24:09,P08,1
AEZ-995,2024-03-06 17:30:42,P01,0
KMT-567,2024-03-06 18:00:20,P04,0
AEZ-995,2024-03-06 18:16:42,P02,0
KMT-567,2024-03-06 18:44:20,P07,0
CVR-864,2024-03-06 18:51:00,P04,0
AEZ-995,2024-03-06 18:51:42,P03,0
KGA-642,2024-03-06 19:20:45,P04,0
CVR-864,2024-03-06 19:41:00,P07,0
KMT-567,2024-03-06 19:45:20,P09,0
AEZ-995,2024-03-06 19:46:42,P07,0
KGA-642,2024-03-06 20:06:45,P05,0
CVR-864,2024-03-06 20:38:00,P09,0
AEZ-995,2024-03-06 20:49:42,P08,0
KGA-642,2024-03-06 21:10:45,P06,0
AEZ-995,2024-03-06 21:32:42,P05,0
KGA-642,2024-03-06 22:01:45,P08,0
ETT-011,2024-03-06 22:07:24,P04,0
NVG-033,2024-03-06 22:17:02,P04,0
ZCV-743,2024-03-06 22:19:50,P01,0
WCE-264,2024-03-06 22:26:10,P04,1
AEZ-995,2024-03-06 22:35:42,P06,0
ETT-011,2024-03-06 22:57:24,P05,0
NVG-033,2024-03-06 23:05:02,P05,0
ZCV-743,2024-03-06 23:05:50,P02,0
WCE-264,2024-03-06 23:17:10,P05,1
ETT-011,2024-03-06 23:37:24,P06,0
ZCV-743,2024-03-07 00:02:50,P03,0
NVG-033,2024-03-07 00:07:02,P06,0
WCE-264,2024-03-07 00:15:10,P06,1
ETT-011,2024-03-07 00:30:24,P08,0
ZCV-743,2024-03-07 00:51:50,P07,0
WCE-264,2024-03-07 01:06:10,P08,1
NVG-033,2024-03-07 01:11:02,P08,0
ZCV-743,2024-03-07 01:44:50,P08,0
ZCM-924,2024-03-07 02:19:14,P07,0
ZCV-743,2024-03-07 02:29:50,P05,0
ZCM-924,2024-03-07 02:54:14,P08,0
ZCV-743,2024-03-07 03:18:50,P06,0
KBV-863,2024-03-07 13:56:53,P01,0
KBV-863,2024-03-07 14:35:53,P02,0
KBV-863,2024-03-07 15:17:53,P03,0
KBV-863,2024-03-07 15:53:53,P07,0
BNP-726,2024-03-07 18:30:49,P03,0
BNP-726,2024-03-07 19:18:49,P09,0
BNP-726,2024-03-07 20:14:49,P10,0
LJB-220,2024-03-07 22:09:57,P03,0
LJB-220,2024-03-07 23:13:57,P09,0
LJB-220,2024-03-08 00:07:57,P10,0
XUN-738,2024-03-08 02:49:06,P01,0
XEE-293,2024-03-08 03:15:45,P03,0
XUN-738,2024-03-08 03:46:06,P02,0
XEE-293,2024-03-08 03:54:45,P09,0
XUN-738,2024-03-08 04:26:06,P03,0
XEE-293,2024-03-08 04:41:45,P10,0
XUN-738,2024-03-08 05:04:06,P07,0
XUN-738,2024-03-08 05:56:06,P08,0
XUN-738,2024-03-08 06:58:06,P05,0
XUN-738,2024-03-08 07:41:06,P06,0
RCP-031,2024-03-08 09:59:44,P07,1
JAH-617,2024-03-08 10:19:10,P07,0
RCP-031,2024-03-08 10:49:44,P08,1
JAH-617,2024-03-08 11:08:10,P08,0
VGC-193,2024-03-08 11:33:15,P04,0
VGC-193,2024-03-08 12:15:15,P05,0
VGC-193,2024-03-08 12:51:15,P06,0
VGC-193,2024-03-08 13:48:15,P08,0
YMT-926,2024-03-08 19:39:04,P01,1
EWB-550,2024-03-08 20:06:45,P01,0
UNE-670,2024-03-08 20:20:44,P07,0
YMT-926,2024-03-08 20:38:04,P02,1
EWB-550,2024-03-08 21:06:45,P02,0
UNE-670,2024-03-08 21:09:44,P08,0
YMT-926,2024-03-08 21:32:04,P03,1
EWB-550,2024-03-08 22:02:45,P03,0
YMT-926,2024-03-08 22:19:04,P07,1
EWB-550,2024-03-08 23:02:45,P07,0
UGH-086,2024-03-09 03:47:32,P03,0
UGH-086,2024-03-09 04:50:32,P09,0
UGH-086,2024-03-09 05:30:32,P10,0
WTG-833,2024-03-09 05:42:05,P01,0
WTG-833,2024-03-09 06:21:05,P02,0
WTG-833,2024-03-09 07:01:05,P03,0
WTG-833,2024-03-09 07:41:05,P07,0
WTG-833,2024-03-09 08:45:05,P08,0
RRY-967,2024-03-09 09:02:06,P04,0
WTG-833,2024-03-09 09:41:05,P05,0
GZE-066,2024-03-09 09:43:04,P03,0
RRY-967,2024-03-09 09:51:06,P05,0
GZE-066,2024-03-09 10:41:04,P09,0
WTG-833,2024-03-09 10:45:05,P06,0
RRY-967,2024-03-09 10:48:06,P06,0
GZE-066,2024-03-09 11:18:04,P10,0
RRY-967,2024-03-09 11:29:06,P08,0
BRH-702,2024-03-09 12:06:46,P03,0
BRH-702,2024-03-09 12:56:46,P09,0
BRH-702,2024-03-09 13:53:46,P10,0
EHK-098,2024-03-09 14:59:51,P01,0
EHK-098,2024-03-09 15:53:51,P02,0
EHK-098,2024-03-09 16:55:51,P03,0
EHK-098,2024-03-09 17:30:51,P07,0
TWY-570,2024-03-10 00:13:33,P01,0
TWY-570,2024-03-10 01:11:33,P02,0
TWY-570,2024-03-10 01:56:33,P03,0
KGA-642,2024-03-10 02:39:03,P04,0
TWY-570,2024-03-10 02:56:33,P07,0
KGA-642,2024-03-10 03:42:03,P05,0
KGA-642,2024-03-10 04:23:03,P06,0
KGA-642,2024-03-10 05:25:03,P08,0
YXP-616,2024-03-10 06:12:23,P04,0
YXP-616,2024-03-10 07:06:23,P05,0
YXP-616,2024-03-10 07:44:23,P06,0
YXP-616,2024-03-10 08:39:23,P08,0
KGT-659,2024-03-10 09:10:02,P01,0
KGT-659,2024-03-10 09:52:02,P02,0
GCT-025,2024-03-10 10:10:23,P07,0
KGT-659,2024-03-10 10:36:02,P03,0
GCT-025,2024-03-10 11:14:23,P08,0
KGT-659,2024-03-10 11:40:02,P07,0
RRY-967,2024-03-10 14:28:24,P04,0
HZG-299,2024-03-10 15:05:48,P04,0
RRY-967,2024-03-10 15:24:24,P05,0
HZG-299,2024-03-10 15:56:48,P07,0
RRY-967,2024-03-10 16:11:24,P06,0
YVP-785,2024-03-10 16:13:30,P07,0
HZG-299,2024-03-10 16:35:48,P09,0
BRH-702,2024-03-10 16:40:56,P01,0
RRY-967,2024-03-10 17:10:24,P08,0
YVP-785,2024-03-10 17:10:30,P08,0
BRH-702,2024-03-10 17:16:56,P02,0
EFV-705,2024-03-10 17:24:53,P03,0
MNN-454,2024-03-10 17:38:15,P01,0
BRH-702,2024-03-10 17:53:56,P03,0
MNN-454,2024-03-10 18:21:15,P02,0
EFV-705,2024-03-10 18:22:53,P09,0
BRH-702,2024-03-10 18:53:56,P07,0
MNN-454,2024-03-10 19:11:15,P03,0
EFV-705,2024-03-10 19:18:53,P10,0
BRH-702,2024-03-10 19:51:56,P08,0
MNN-454,2024-03-10 20:04:15,P07,0
VAE-376,2024-03-10 20:18:42,P04,0
MNN-454,2024-03-10 20:54:15,P08,0
BRH-702,2024-03-10 20:55:56,P05,0
VAE-376,2024-03-10 21:08:42,P07,0
MNN-454,2024-03-10 21:35:15,P05,0
BRH-702,2024-03-10 21:51:56,P06,0
VAE-376,2024-03-10 21:55:42,P09,0
MNN-454,2024-03-10 22:23:15,P06,0
XDK-487,2024-03-11 00:25:31,P07,0
ZCV-743,2024-03-11 01:04:25,P04,0
XDK-487,2024-03-11 01:17:31,P08,0
ZCV-743,2024-03-11 01:53:25,P05,0
ZCV-743,2024-03-11 02:32:25,P06,0
ZCV-743,2024-03-11 03:32:25,P08,0
SVD-110,2024-03-11 06:55:29,P04,0
SVD-110,2024-03-11 07:41:29,P07,0
SVD-110,2024-03-11 08:41:29,P09,0
EXE-992,2024-03-11 10:48:52,P01,0
EXE-992,2024-03-11 11:51:52,P02,0
EXE-992,2024-03-11 12:51:52,P03,0
HYH-842,2024-03-11 13:37:00,P03,0
EXE-992,2024-03-11 13:45:52,P07,0
HYH-842,2024-03-11 14:18:00,P09,0
EEF-246,2024-03-11 15:09:05,P03,0
HYH-842,2024-03-11 15:16:00,P10,0
YAU-049,2024-03-11 15:35:28,P03,0
EEF-246,2024-03-11 15:45:05,P09,0
YAU-049,2024-03-11 16:28:28,P09,0
EEF-246,2024-03-11 16:41:05,P10,0
PDY-680,2024-03-11 17:27:25,P01,0
YAU-049,2024-03-11 17:28:28,P10,0
ZYP-552,2024-03-11 17:57:54,P04,0
PDY-680,2024-03-11 18:24:25,P02,0
ZYP-552,2024-03-11 18:53:54,P07,0
PDY-680,2024-03-11 19:26:25,P03,0
ZYP-552,2024-03-11 19:38:54,P09,0
PDY-680,2024-03-11 20:22:25,P07,0
PDY-680,2024-03-11 21:18:25,P08,0
PDY-680,2024-03-11 22:08:25,P05,0
PDY-680,2024-03-11 23:10:25,P06,0
VVX-419,2024-03-12 01:33:16,P01,0
VVX-419,2024-03-12 02:21:16,P02,0
ETT-011,2024-03-12 03:01:05,P03,0
VVX-419,2024-03-12 03:09:16,P03,0
ETT-011,2024-03-12 03:39:05,P09,0
VVX-419,2024-03-12 04:01:16,P07,0
ETT-011,2024-03-12 04:40:05,P10,0
REW-912,2024-03-12 10:44:09,P07,0
REW-912,2024-03-12 11:23:09,P08,0
TVZ-949,2024-03-12 13:03:42,P01,0
TVZ-949,2024-03-12 13:52:42,P02,0
TVZ-949,2024-03-12 14:42:42,P03,0
TVZ-949,2024-03-12 15:30:42,P07,0
RYJ-300,2024-03-12 16:53:23,P03,0
NJR-086,2024-03-12 17:19:13,P03,1
KGJ-687,2024-03-12 17:34:36,P03,0
WMG-120,2024-03-12 17:42:57,P03,0
RYJ-300,2024-03-12 17:50:23,P09,0
NJR-086,2024-03-12 17:54:13,P09,1
ELD-205,2024-03-12 18:12:31,P04,0
WMG-120,2024-03-12 18:23:57,P09,0
NJR-086,2024-03-12 18:29:13,P10,1
KGJ-687,2024-03-12 18:34:36,P09,0
RYJ-300,2024-03-12 18:37:23,P10,0
MMW-968,2024-03-12 18:50:58,P01,0
ELD-205,2024-03-12 18:52:31,P05,0
KGJ-687,2024-03-12 19:16:36,P10,0
WMG-120,2024-03-12 19:17:57,P10,0
MMW-968,2024-03-12 19:28:58,P02,0
ELD-205,2024-03-12 19:51:31,P06,0
MMW-968,2024-03-12 20:31:58,P03,0
ELD-205,2024-03-12 20:37:31,P08,0
ESV-320,2024-03-12 21:11:55,P01,0
MMW-968,2024-03-12 21:33:58,P07,0
JEA-297,2024-03-12 21:50:39,P03,0
NJC-657,2024-03-12 21:58:36,P03,0
NVG-033,2024-03-12 22:02:26,P03,0
ESV-320,2024-03-12 22:15:55,P02,0
HDB-559,2024-03-12 22:17:04,P03,1
JFS-233,2024-03-12 22:20:13,P03,0
MMW-968,2024-03-12 22:25:58,P08,0
NJC-657,2024-03-12 22:36:36,P09,0
NVG-033,2024-03-12 22:40:26,P09,0
MFB-409,2024-03-12 22:43:24,P03,1
JEA-297,2024-03-12 22:43:39,P09,0
YBK-845,2024-03-12 22:55:53,P03,0
MMW-968,2024-03-12 23:01:58,P05,0
ESV-320,2024-03-12 23:03:55,P03,0
JFS-233,2024-03-12 23:12:13,P09,0
HDB-559,2024-03-12 23:20:04,P09,1
JEA-297,2024-03-12 23:25:39,P10,0
NJC-657,2024-03-12 23:29:36,P10,0
MMW-968,2024-03-12 23:36:58,P06,0
NVG-033,2024-03-12 23:43:26,P10,0
MFB-409,2024-03-12 23:44:24,P09,1
ESV-320,2024-03-12 23:56:55,P07,0
YBK-845,2024-03-12 23:57:53,P09,0
JFS-233,2024-03-13 00:05:13,P10,0
HDB-559,2024-03-13 00:15:04,P10,1
YYT-395,2024-03-13 00:15:14,P01,0
MFB-409,2024-03-13 00:37:24,P10,1
YBK-845,2024-03-13 00:48:53,P10,0
YYT-395,2024-03-13 00:59:14,P02,0
YYT-395,2024-03-13 01:36:14,P03,0
CJT-038,2024-03-13 01:43:38,P04,0
CJT-038,2024-03-13 02:20:38,P07,0
YYT-395,2024-03-13 02:24:14,P07,0
CJT-038,2024-03-13 03:02:38,P09,0
YYT-395,2024-03-13 03:24:14,P08,0
YYT-395,2024-03-13 04:17:14,P05,0
YYT-395,2024-03-13 04:56:14,P06,0
MPB-098,2024-03-13 14:01:11,P01,0
MPB-098,2024-03-13 15:01:11,P02,0
MPB-098,2024-03-13 16:05:11,P03,0
AAV-420,2024-03-13 16:54:06,P01,0
MPB-098,2024-03-13 16:56:11,P07,0
WMG-120,2024-03-13 17:11:27,P07,0
HXS-147,2024-03-13 17:28:27,P07,1
NJC-657,2024-03-13 17:33:43,P07,0
ETT-011,2024-03-13 17:39:36,P07,0
MPB-098,2024-03-13 17:50:11,P08,0
AAV-420,2024-03-13 17:51:06,P02,0
WSN-192,2024-03-13 18:05:39,P04,0
WMG-120,2024-03-13 18:09:27,P08,0
HXS-147,2024-03-13 18:28:27,P08,1
NJC-657,2024-03-13 18:31:43,P08,0
ETT-011,2024-03-13 18:41:36,P08,0
AAV-420,2024-03-13 18:42:06,P03,0
MPB-098,2024-03-13 18:44:11,P05,0
WSN-192,2024-03-13 19:07:39,P07,0
AAV-420,2024-03-13 19:31:06,P07,0
MPB-098,2024-03-13 19:41:11,P06,0
WSN-192,2024-03-13 19:55:39,P09,0
AAV-420,2024-03-13 20:25:06,P08,0
AAV-420,2024-03-13 21:17:06,P05,0
AAV-420,2024-03-13 22:09:06,P06,0
WSN-192,2024-03-14 00:48:34,P03,0
PDY-680,2024-03-14 01:26:19,P07,0
WSN-192,2024-03-14 01:28:34,P09,0
WSN-192,2024-03-14 02:09:34,P10,0
PDY-680,2024-03-14 02:13:19,P08,0
URJ-004,2024-03-14 06:20:34,P03,0
URJ-004,2024-03-14 07:16:34,P09,0
JTJ-756,2024-03-14 07:56:27,P01,0
URJ-004,2024-03-14 08:05:34,P10,0
JTJ-756,2024-03-14 08:32:27,P02,0
GSS-830,2024-03-14 09:02:56,P04,0
JTJ-756,2024-03-14 09:19:27,P03,0
XMM-463,2024-03-14 09:40:57,P01,0
GSS-830,2024-03-14 09:59:56,P05,0
JTJ-756,2024-03-14 10:03:27,P07,0
XMM-463,2024-03-14 10:40:57,P02,0
JTJ-756,2024-03-14 10:46:27,P08,0
GSS-830,2024-03-14 10:56:56,P06,0
XMM-463,2024-03-14 11:26:57,P03,0
JTJ-756,2024-03-14 11:30:27,P05,0
GSS-830,2024-03-14 11:56:56,P08,0
JTJ-756,2024-03-14 12:11:27,P06,0
XMM-463,2024-03-14 12:24:57,P07,0
XMM-463,2024-03-14 13:12:57,P08,0
XMM-463,2024-03-14 14:11:57,P05,0
XMM-463,2024-03-14 14:50:57,P06,0
PXH-726,2024-03-14 20:11:18,P07,0
PXH-726,2024-03-14 21:14:18,P08,0
VDD-943,2024-03-15 00:28:20,P04,0
VDD-943,2024-03-15 01:28:20,P07,0
ZRP-971,2024-03-15 01:28:25,P01,0
VDD-943,2024-03-15 02:03:20,P09,0
ZRP-971,2024-03-15 02:15:25,P02,0
DZL-705,2024-03-15 02:33:14,P07,0
URJ-004,2024-03-15 02:34:51,P03,0
JGU-381,2024-03-15 02:53:23,P07,1
EZG-362,2024-03-15 03:01:08,P07,0
NVG-033,2024-03-15 03:04:01,P07,0
PXS-377,2024-03-15 03:06:44,P07,0
ZRP-971,2024-03-15 03:11:25,P03,0
URJ-004,2024-03-15 03:14:51,P09,0
DZL-705,2024-03-15 03:29:14,P08,0
JGU-381,2024-03-15 03:30:23,P08,1
PXS-377,2024-03-15 03:47:44,P08,0
EZG-362,2024-03-15 03:48:08,P08,0
ZRP-971,2024-03-15 03:50:25,P07,0
NVG-033,2024-03-15 03:57:01,P08,0
URJ-004,2024-03-15 04:07:51,P10,0
YPE-034,2024-03-15 06:45:54,P04,0
YPE-034,2024-03-15 07:38:54,P07,0
YPE-034,2024-03-15 08:42:54,P09,0
RSX-428,2024-03-15 09:34:59,P03,0
RSX-428,2024-03-15 10:12:59,P09,0
RSX-428,2024-03-15 11:04:59,P10,0
YYC-689,2024-03-15 11:07:16,P01,0
YYC-689,2024-03-15 11:47:16,P02,0
